осада	0.271	0.750	0.567
осадки	0.529	0.489	0.455
осадок	0.405	0.548	0.426
осадочный	0.398	0.265	0.500
осанна	0.679	0.373	0.500
осведомитель	0.562	0.595	0.649
осведомленность	0.684	0.422	0.810
осведомленный	0.656	0.340	0.770
освежающий	0.936	0.520	0.571
освежение	0.667	0.410	0.352
освежитель	0.704	0.380	0.473
освежить	0.806	0.363	0.566
осветлить	0.760	0.547	0.649
осветляет	0.771	0.611	0.613
освещать	0.905	0.646	0.782
освещающий	0.949	0.613	0.773
освещение	0.762	0.514	0.643
освободить	0.558	0.561	0.552
освобождать	0.636	0.452	0.662
освобождающий	0.915	0.620	0.745
освобождение	0.615	0.533	0.647
освобожденный	0.780	0.630	0.683
освятить	0.673	0.443	0.783
освящение	0.770	0.424	0.810
освященный	0.732	0.413	0.713
осевой	0.458	0.278	0.491
оседлать	0.306	0.550	0.444
осел	0.297	0.529	0.262
осеменение	0.542	0.644	0.622
осень	0.765	0.204	0.450
осетр	0.417	0.473	0.465
осечка	0.153	0.453	0.200
осина	0.479	0.280	0.395
осиротевший	0.062	0.430	0.228
осквернение	0.125	0.833	0.564
осквернять	0.255	0.806	0.509
осколки	0.281	0.561	0.409
осколок	0.262	0.414	0.376
оскорбительный	0.117	0.819	0.486
оскорбление	0.206	0.719	0.422
оскорбленный	0.203	0.812	0.381
оскорблять	0.206	0.785	0.468
ослабевать	0.188	0.402	0.098
ослабевающий	0.375	0.333	0.300
ослабить	0.336	0.296	0.290
ослабление	0.378	0.343	0.295
ослабленный	0.317	0.348	0.220
ослепительный	0.854	0.880	0.767
ослепление	0.304	0.596	0.406
ослепленный	0.245	0.471	0.231
ослеплять	0.730	0.782	0.683
ослик	0.400	0.356	0.318
ослиный	0.429	0.472	0.433
осложнение	0.365	0.726	0.330
осмелиться	0.677	0.788	0.684
осмеян	0.112	0.806	0.212
осмотр	0.459	0.630	0.718
осмотреть	0.479	0.603	0.793
осмотрительность	0.552	0.320	0.685
осмысленный	0.770	0.500	0.802
оснастка	0.510	0.406	0.634
основа	0.602	0.260	0.426
основание	0.698	0.404	0.898
основания	0.667	0.500	0.598
основатель	0.760	0.465	0.891
основной	0.714	0.327	0.493
основополагающий	0.459	0.413	0.566
основы	0.688	0.311	0.491
особенно	0.704	0.492	0.572
особенности	0.589	0.447	0.518
особенность	0.592	0.400	0.639
особенный	0.827	0.419	0.794
особняк	0.847	0.490	0.717
особняки	0.735	0.529	0.777
осока	0.406	0.396	0.339
оспа	0.196	0.575	0.266
оставаться	0.709	0.365	0.731
оставил	0.354	0.370	0.361
оставить	0.102	0.567	0.223
оставление	0.128	0.430	0.202
оставлять	0.375	0.315	0.295
остается	0.633	0.363	0.564
осталось	0.449	0.290	0.296
остался	0.497	0.270	0.395
останавливаться	0.167	0.360	0.432
останавливающийся	0.255	0.596	0.519
останки	0.610	0.240	0.565
остановка	0.353	0.434	0.477
остатки	0.354	0.405	0.169
остаток	0.373	0.333	0.298
остаточный	0.448	0.288	0.327
остаться	0.604	0.275	0.516
остерегаться	0.151	0.596	0.518
осторожно	0.551	0.414	0.485
осторожность	0.552	0.712	0.547
осторожный	0.535	0.442	0.527
острие	0.667	0.710	0.700
остриженный	0.396	0.415	0.400
остро	0.417	0.543	0.491
остров	0.706	0.368	0.438
островной	0.531	0.426	0.465
островок	0.612	0.314	0.367
остроконечный	0.677	0.704	0.857
острота	0.599	0.382	0.697
остроумие	0.802	0.540	0.770
остроумный	0.857	0.707	0.759
острый	0.452	0.608	0.543
осуждать	0.102	0.793	0.625
осуждающий	0.330	0.602	0.579
осужден	0.281	0.686	0.722
осуждение	0.133	0.725	0.449
осушать	0.277	0.470	0.222
осушение	0.337	0.396	0.304
осушенный	0.310	0.441	0.352
осуществимость	0.653	0.490	0.741
осуществимый	0.677	0.429	0.635
осуществлять	0.615	0.587	0.736
ось	0.334	0.272	0.414
осьминог	0.713	0.378	0.411
отбеливать	0.336	0.282	0.337
отбивающий	0.458	0.500	0.518
отбивные	0.612	0.420	0.269
отбить	0.333	0.656	0.658
отбрасывает	0.240	0.464	0.391
отбросы	0.357	0.380	0.218
отброшенный	0.229	0.460	0.308
отважный	0.816	0.817	0.880
отвали	0.104	0.396	0.240
отвергает	0.083	0.637	0.422
отверстие	0.530	0.372	0.480
отвертка	0.520	0.519	0.439
отвес	0.448	0.500	0.554
отвесный	0.312	0.612	0.321
ответвление	0.517	0.330	0.361
ответвляться	0.538	0.206	0.250
ответить	0.762	0.290	0.596
ответный	0.194	0.865	0.598
ответственность	0.562	0.520	0.769
ответственный	0.728	0.452	0.795
ответчик	0.350	0.583	0.485
отвечать	0.537	0.373	0.661
отвечая	0.684	0.500	0.607
отвинтить	0.333	0.462	0.396
отвлекать	0.241	0.609	0.336
отвлекающий	0.464	0.580	0.412
отвлечение	0.402	0.557	0.390
отвлечь	0.344	0.622	0.407
отвлечься	0.271	0.625	0.411
отворот	0.460	0.287	0.288
отвратительный	0.106	0.742	0.384
отвращение	0.137	0.687	0.398
отговорить	0.482	0.500	0.350
отгрузка	0.582	0.440	0.452
отгул	0.755	0.884	0.626
отдавать	0.865	0.618	0.437
отдаленный	0.460	0.562	0.503
отделение	0.515	0.460	0.576
отделимый	0.469	0.390	0.368
отделить	0.357	0.625	0.450
отдельно	0.310	0.365	0.368
отдельный	0.240	0.514	0.349
отделяемый	0.406	0.451	0.398
отделять	0.290	0.627	0.440
отдохнул	0.792	0.235	0.462
отдых	0.689	0.366	0.495
отдыхать	0.907	0.167	0.300
отдыхающий	0.208	0.850	0.358
отек	0.250	0.519	0.318
отель	0.740	0.370	0.407
отец	0.748	0.370	0.736
отечество	0.729	0.469	0.778
отжиматель	0.365	0.519	0.321
отжимать	0.360	0.656	0.348
отзыв	0.260	0.610	0.673
отзывать	0.421	0.388	0.430
отзывчивый	0.816	0.569	0.573
отказ	0.168	0.646	0.273
отказался	0.163	0.475	0.188
отказаться	0.267	0.532	0.355
отказываться	0.235	0.509	0.321
откармливать	0.375	0.549	0.363
откладывать	0.316	0.408	0.451
отклеенный	0.378	0.446	0.352
отклик	0.615	0.500	0.472
отклонен	0.188	0.604	0.333
отклонение	0.146	0.506	0.359
отклоненный	0.102	0.480	0.250
отклонить	0.173	0.491	0.240
отклонять	0.097	0.569	0.426
отклоняться	0.306	0.535	0.321
отклоняющийся	0.354	0.634	0.536
отключает	0.256	0.357	0.241
отключаться	0.406	0.529	0.304
отключен	0.330	0.326	0.245
отключение	0.236	0.484	0.358
отключить	0.339	0.366	0.297
откос	0.406	0.553	0.470
откровение	0.879	0.500	0.865
откровения	0.729	0.655	0.600
откровенность	0.571	0.612	0.745
откровенный	0.623	0.394	0.606
открывалка	0.584	0.526	0.377
открывать	0.781	0.582	0.800
открывашка	0.444	0.491	0.308
открытие	0.745	0.569	0.717
открытка	0.676	0.280	0.413
открыто	0.603	0.388	0.553
открытость	0.837	0.561	0.667
открытый	0.814	0.256	0.447
открытым	0.620	0.480	0.569
отлив	0.354	0.451	0.404
отличаться	0.376	0.386	0.404
отличающийся	0.418	0.410	0.455
отличительный	0.754	0.442	0.622
отлично	0.877	0.341	0.649
отложен	0.306	0.166	0.321
отложить	0.315	0.458	0.396
отмели	0.388	0.368	0.368
отмена	0.259	0.530	0.422
отменить	0.293	0.432	0.449
отменять	0.448	0.615	0.529
отметка	0.491	0.231	0.600
отмечен	0.592	0.358	0.554
отморозок	0.240	0.591	0.278
отмывать	0.479	0.450	0.349
относимый	0.704	0.430	0.527
относительность	0.594	0.393	0.615
относятся	0.653	0.500	0.623
отношение	0.814	0.605	0.725
отныне	0.527	0.404	0.466
отображать	0.677	0.325	0.400
отозван	0.182	0.368	0.221
отозвать	0.251	0.696	0.737
отомстить	0.092	0.840	0.577
отпечаток	0.615	0.574	0.685
отписаться	0.281	0.337	0.293
отправитель	0.542	0.449	0.509
отправить	0.663	0.480	0.537
отправка	0.448	0.400	0.613
отправлять	0.317	0.417	0.555
отпуск	0.685	0.461	0.685
отравлен	0.057	0.808	0.402
отравление	0.094	0.837	0.526
отражатель	0.479	0.510	0.500
отражать	0.698	0.342	0.472
отражающий	0.623	0.350	0.603
отражение	0.710	0.500	0.528
отрезать	0.432	0.510	0.518
отрекаться	0.333	0.575	0.482
отремонтированный	0.783	0.406	0.657
отречение	0.260	0.578	0.336
отречься	0.153	0.637	0.368
отрицание	0.190	0.487	0.326
отрицательный	0.102	0.527	0.176
отруби	0.688	0.433	0.483
отрывок	0.437	0.367	0.543
отрывочный	0.333	0.479	0.241
отрыжка	0.207	0.578	0.336
отряд	0.442	0.639	0.676
отскок	0.521	0.480	0.506
отслаиваться	0.385	0.388	0.289
отслеживание	0.418	0.591	0.565
отслеживать	0.448	0.433	0.526
отсрочка	0.469	0.516	0.406
отставание	0.177	0.457	0.262
отставка	0.145	0.392	0.310
отсталость	0.182	0.430	0.146
отстой	0.115	0.683	0.302
отстойник	0.365	0.451	0.340
отстраненность	0.243	0.700	0.443
отстраненный	0.280	0.396	0.216
отступ	0.426	0.423	0.364
отступать	0.273	0.440	0.323
отступающий	0.224	0.418	0.333
отступление	0.208	0.460	0.327
отступник	0.342	0.500	0.528
отступничество	0.388	0.520	0.517
отсутствие	0.153	0.235	0.266
отсутствующий	0.239	0.323	0.206
отталкивать	0.224	0.620	0.441
отталкивающий	0.205	0.636	0.448
оттачивать	0.688	0.392	0.473
оттенки	0.490	0.300	0.380
оттенок	0.486	0.316	0.308
оттепель	0.438	0.321	0.327
отто	0.427	0.425	0.404
отходить	0.398	0.480	0.444
отцепить	0.375	0.592	0.310
отцовский	0.821	0.358	0.734
отцовство	0.810	0.530	0.716
отчаявшийся	0.073	0.735	0.286
отчаяние	0.120	0.849	0.332
отчаянно	0.375	0.898	0.735
отчаянный	0.172	0.793	0.349
отчет	0.583	0.444	0.575
отчетливый	0.542	0.578	0.509
отчим	0.396	0.491	0.611
отчуждать	0.247	0.500	0.523
отчуждение	0.378	0.530	0.462
отчужденный	0.283	0.402	0.468
отшельник	0.256	0.413	0.398
отъебись	0.190	0.700	0.457
отягчающий	0.257	0.794	0.640
офис	0.427	0.302	0.509
офисы	0.469	0.312	0.534
офицер	0.542	0.430	0.877
официальный	0.646	0.565	0.833
официант	0.485	0.377	0.368
официантка	0.646	0.531	0.352
оформление	0.542	0.459	0.473
офорт	0.567	0.491	0.575
офтальмолог	0.552	0.389	0.491
офтальмологический	0.427	0.385	0.444
оффшорный	0.417	0.484	0.441
охарактеризовать	0.729	0.471	0.735
охват	0.540	0.462	0.672
охватывать	0.520	0.314	0.595
охлаждать	0.635	0.357	0.457
охлаждение	0.602	0.358	0.446
охлажденный	0.521	0.340	0.482
охота	0.448	0.713	0.714
охотиться	0.327	0.806	0.588
охотник	0.292	0.817	0.817
охотница	0.357	0.717	0.765
охотно	0.833	0.316	0.588
охранники	0.448	0.663	0.720
охраняемый	0.758	0.686	0.500
охранять	0.786	0.624	0.700
оцененный	0.562	0.340	0.759
оценивать	0.650	0.476	0.549
оценить	0.677	0.490	0.696
оценка	0.604	0.559	0.700
оценки	0.521	0.349	0.566
оценщик	0.551	0.538	0.764
оцепенение	0.294	0.704	0.480
очаг	0.635	0.280	0.466
очарование	0.836	0.582	0.698
очарованный	0.825	0.650	0.697
очаровательный	0.927	0.688	0.768
очаровывать	0.863	0.667	0.723
очевидец	0.541	0.686	0.698
очевидный	0.577	0.388	0.549
очень	0.284	0.727	0.370
очереди	0.385	0.479	0.269
очередь	0.458	0.344	0.365
очертания	0.656	0.402	0.651
очерчивать	0.448	0.430	0.445
очиститель	0.604	0.556	0.375
очистить	0.724	0.307	0.703
очищающий	0.450	0.510	0.604
очищение	0.788	0.375	0.623
очки	0.610	0.372	0.393
очный	0.490	0.464	0.447
ошеломленный	0.310	0.619	0.343
ошеломлять	0.245	0.735	0.329
ошеломляющий	0.520	0.657	0.683
ошибаться	0.146	0.660	0.236
ошибка	0.181	0.570	0.173
ошибочно	0.054	0.550	0.202
ошибочный	0.057	0.561	0.245
ошибся	0.131	0.630	0.212
ощутимый	0.631	0.402	0.615
ощущение	0.781	0.663	0.673
па	0.490	0.344	0.262
паб	0.592	0.637	0.446
павильон	0.583	0.500	0.770
павлин	0.786	0.449	0.458
пагода	0.571	0.259	0.435
пагубный	0.229	0.600	0.382
падение	0.193	0.697	0.236
падчерица	0.510	0.510	0.432
пазуха	0.531	0.563	0.340
пайка	0.573	0.536	0.538
пакет	0.546	0.366	0.441
палатка	0.510	0.275	0.333
палач	0.194	0.847	0.616
палаш	0.469	0.573	0.615
палевый	0.626	0.360	0.284
палеонтология	0.438	0.308	0.617
палец	0.364	0.242	0.292
палитра	0.590	0.333	0.205
палить	0.214	0.689	0.491
палка	0.396	0.364	0.382
палладий	0.470	0.380	0.393
паллиативный	0.548	0.394	0.518
палмер	0.480	0.269	0.413
паломино	0.616	0.349	0.396
паломник	0.531	0.404	0.569
паломничество	0.708	0.522	0.625
палочка	0.542	0.322	0.315
палтус	0.449	0.412	0.411
палуба	0.420	0.333	0.394
пальма	0.531	0.194	0.340
пальто	0.635	0.261	0.447
палящий	0.406	0.635	0.464
памятка	0.625	0.235	0.407
памятник	0.833	0.404	0.811
памятный	0.845	0.474	0.762
память	0.792	0.378	0.573
панацея	0.420	0.427	0.613
панда	0.646	0.194	0.406
пандемия	0.160	0.790	0.544
пандус	0.490	0.517	0.357
панегирик	0.584	0.463	0.661
панель	0.427	0.285	0.434
паника	0.062	0.938	0.400
паникующий	0.094	0.882	0.333
панический	0.284	0.962	0.393
панк	0.429	0.630	0.358
панорама	0.719	0.402	0.625
панорамный	0.542	0.462	0.684
пансионер	0.604	0.440	0.475
пантеон	0.144	0.410	0.610
пантера	0.303	0.594	0.682
пантомима	0.504	0.358	0.344
панье	0.500	0.392	0.380
папа	0.638	0.383	0.563
папайя	0.630	0.306	0.300
папирус	0.459	0.240	0.324
папка	0.490	0.279	0.375
папоротник	0.602	0.240	0.290
папочка	0.795	0.400	0.736
паприка	0.417	0.250	0.264
папский	0.493	0.304	0.559
папство	0.481	0.263	0.553
пар	0.510	0.358	0.318
пара	0.679	0.461	0.456
парабола	0.542	0.413	0.620
параболический	0.459	0.509	0.500
параграф	0.510	0.164	0.269
парад	0.792	0.685	0.509
парадигма	0.573	0.429	0.779
парадокс	0.417	0.442	0.482
парадоксальный	0.406	0.547	0.433
паразит	0.130	0.577	0.355
паразитический	0.037	0.600	0.364
парализованный	0.188	0.441	0.321
парализовать	0.188	0.367	0.471
паралич	0.119	0.473	0.263
параллакс	0.437	0.394	0.471
параллелизм	0.549	0.363	0.527
параллельно	0.568	0.284	0.465
параноик	0.122	0.918	0.364
паранойя	0.146	0.841	0.407
паранормальный	0.167	0.814	0.560
парапет	0.450	0.356	0.279
парафин	0.426	0.291	0.343
парафраз	0.500	0.375	0.444
парашют	0.571	0.766	0.509
паренхима	0.500	0.399	0.595
парень	0.596	0.461	0.482
пари	0.479	0.816	0.615
парик	0.522	0.275	0.252
парикмахер	0.625	0.484	0.381
парикмахерская	0.597	0.441	0.382
парировать	0.578	0.568	0.487
паритет	0.582	0.406	0.407
парить	0.650	0.586	0.561
парк	0.816	0.343	0.414
парка	0.469	0.481	0.395
паркет	0.541	0.240	0.422
паркинсоны	0.104	0.570	0.373
парламент	0.573	0.540	0.858
парламентский	0.490	0.554	0.755
пармезан	0.698	0.321	0.382
парни	0.350	0.462	0.350
пародия	0.461	0.581	0.396
пароль	0.518	0.428	0.675
паром	0.594	0.452	0.553
пароход	0.562	0.477	0.577
партизан	0.327	0.770	0.729
партийность	0.438	0.566	0.551
партия	0.666	0.546	0.468
партнер	0.673	0.302	0.586
партнерство	0.786	0.387	0.545
парча	0.500	0.327	0.464
парша	0.354	0.330	0.272
паршивец	0.312	0.440	0.231
паршивый	0.169	0.590	0.252
парящий	0.708	0.704	0.650
пассажир	0.681	0.467	0.496
пассивность	0.241	0.115	0.246
пассивный	0.420	0.116	0.241
пассим	0.458	0.491	0.333
пастбище	0.688	0.145	0.170
пастель	0.719	0.357	0.367
пасти	0.656	0.304	0.610
пастись	0.560	0.255	0.371
пастообразный	0.479	0.363	0.375
пастор	0.640	0.243	0.680
пастрами	0.542	0.415	0.348
пастушка	0.541	0.566	0.554
пасынок	0.614	0.406	0.480
пасьянс	0.365	0.227	0.279
патент	0.724	0.391	0.609
патио	0.562	0.245	0.402
патока	0.490	0.269	0.286
патологический	0.220	0.602	0.580
патология	0.271	0.560	0.558
патологоанатом	0.354	0.552	0.585
патриарх	0.592	0.448	0.898
патриархальный	0.531	0.500	0.857
патриот	0.771	0.635	0.886
патриотизм	0.708	0.635	0.848
патриотический	0.875	0.509	0.933
патрон	0.542	0.509	0.413
патроны	0.323	0.765	0.621
патруль	0.427	0.664	0.736
патрульный	0.469	0.731	0.884
патт	0.480	0.500	0.418
пау-вау	0.490	0.650	0.406
пауза	0.429	0.188	0.264
паук	0.229	0.569	0.430
пауки	0.260	0.696	0.368
паф	0.375	0.440	0.426
пафос	0.350	0.449	0.462
пах	0.296	0.452	0.364
пахло	0.333	0.441	0.345
пахотный	0.510	0.350	0.465
пахта	0.633	0.311	0.304
пациент	0.583	0.193	0.340
пацифист	0.663	0.153	0.557
пачка	0.583	0.276	0.233
пачкать	0.434	0.362	0.358
паштет	0.406	0.260	0.260
певец	0.802	0.735	0.628
педагог	0.827	0.317	0.845
педаль	0.500	0.320	0.342
педантичный	0.229	0.608	0.253
педераст	0.312	0.627	0.474
педиатр	0.602	0.500	0.627
педиатрический	0.560	0.462	0.490
педиатрия	0.750	0.380	0.596
педик	0.219	0.643	0.292
педикюр	0.695	0.269	0.296
педофил	0.051	0.724	0.430
пейджер	0.510	0.526	0.554
пейджинг	0.542	0.398	0.423
пейзаж	0.732	0.214	0.507
пейнтбол	0.615	0.745	0.537
пейот	0.406	0.462	0.426
пейсли	0.531	0.327	0.347
пекарня	0.802	0.500	0.380
пелагический	0.521	0.554	0.491
пеликан	0.573	0.391	0.380
пена	0.535	0.326	0.225
пение	0.885	0.594	0.528
пенис	0.354	0.810	0.556
пенистый	0.719	0.352	0.324
пенициллин	0.417	0.431	0.566
пенни	0.615	0.302	0.324
пенообразование	0.643	0.240	0.198
пенсионер	0.440	0.245	0.442
пенсия	0.625	0.409	0.406
пентаграмма	0.510	0.433	0.466
пентхаус	0.592	0.430	0.395
пень	0.449	0.510	0.340
пепел	0.312	0.250	0.169
пепельница	0.406	0.382	0.265
пепперони	0.796	0.472	0.358
пептид	0.380	0.480	0.411
пептический	0.398	0.463	0.362
первенец	0.786	0.490	0.695
первенство	0.778	0.660	0.778
первобытный	0.489	0.444	0.455
первокурсник	0.677	0.570	0.441
первостепенный	0.771	0.615	0.902
первоцвет	0.827	0.230	0.648
первый	0.451	0.461	0.573
пергамент	0.557	0.288	0.388
пердеть	0.194	0.439	0.264
перебежчик	0.163	0.696	0.286
переборка	0.312	0.425	0.402
переваривать	0.720	0.413	0.483
переведен	0.480	0.450	0.409
перевернутый	0.310	0.471	0.357
перевести	0.604	0.423	0.462
перевешивать	0.486	0.600	0.682
перевод	0.633	0.435	0.598
переводить	0.510	0.509	0.473
переводчик	0.760	0.412	0.473
перевозить	0.604	0.509	0.389
перевозка	0.585	0.516	0.464
перевозки	0.622	0.327	0.443
перевозчик	0.533	0.588	0.638
переворачивать	0.240	0.765	0.396
переворот	0.290	0.830	0.570
перевязка	0.344	0.423	0.396
перегиб	0.361	0.635	0.349
переговорщик	0.635	0.471	0.817
переговоры	0.490	0.615	0.728
перегородка	0.276	0.423	0.410
перегретый	0.250	0.598	0.547
перегружен	0.276	0.780	0.569
перегруженный	0.341	0.680	0.348
перегрузка	0.381	0.690	0.652
перегруппироваться	0.633	0.602	0.797
перед	0.604	0.406	0.550
передавать	0.611	0.520	0.668
передатчик	0.520	0.511	0.719
передача	0.538	0.484	0.591
передвижение	0.470	0.600	0.595
переделывать	0.484	0.543	0.576
передний	0.510	0.245	0.362
передовой	0.844	0.623	0.797
передозировка	0.110	0.820	0.468
передышка	0.612	0.422	0.404
пережиток	0.562	0.470	0.454
пережить	0.645	0.735	0.701
перезагрузить	0.526	0.530	0.573
перезагрузка	0.673	0.577	0.519
перезажечь	0.560	0.588	0.519
перезарядка	0.584	0.702	0.664
перезвон	0.573	0.541	0.464
перезвонить	0.524	0.529	0.434
переиграл	0.224	0.798	0.586
переизбрание	0.541	0.673	0.681
перекати-поле	0.312	0.471	0.427
перекись	0.458	0.529	0.510
переконфигурировать	0.429	0.500	0.658
перекошенный	0.340	0.480	0.361
перекрашивать	0.622	0.382	0.308
перекресток	0.417	0.511	0.511
перекрывать	0.594	0.615	0.627
перекрытие	0.595	0.578	0.684
перекус	0.646	0.407	0.345
переливание	0.417	0.730	0.557
перелом	0.135	0.740	0.375
перематывать	0.460	0.551	0.431
переменная	0.620	0.407	0.400
переменный	0.552	0.471	0.385
переменчивый	0.490	0.546	0.518
переместить	0.500	0.594	0.640
перемешанный	0.292	0.602	0.445
перемешивание	0.582	0.702	0.558
перемешивать	0.459	0.450	0.556
перемещенный	0.281	0.472	0.291
перемирие	0.688	0.441	0.453
перемонтировать	0.365	0.462	0.406
переназначать	0.359	0.490	0.559
переназначение	0.551	0.480	0.415
перенаправить	0.469	0.360	0.648
перенаправлять	0.540	0.598	0.598
перенасыщение	0.417	0.524	0.540
перенесенный	0.439	0.327	0.402
перенести	0.438	0.422	0.537
перенимать	0.663	0.531	0.861
перенос	0.592	0.294	0.551
переоборудовать	0.500	0.577	0.506
переосмыслить	0.480	0.423	0.583
переоценен	0.344	0.646	0.527
переоцененный	0.312	0.630	0.482
переоценивать	0.367	0.796	0.444
перепел	0.500	0.318	0.287
перепечатывать	0.510	0.449	0.527
переписать	0.490	0.500	0.434
переписка	0.663	0.423	0.491
переписчик	0.490	0.420	0.615
перепись	0.449	0.289	0.553
переплата	0.429	0.670	0.585
переполнение	0.398	0.792	0.500
переполненный	0.512	0.559	0.575
переполняющий	0.439	0.796	0.635
перепроверить	0.440	0.490	0.529
перепрограммировать	0.519	0.404	0.557
перерабатывать	0.521	0.392	0.526
переработанный	0.561	0.316	0.409
переработка	0.623	0.393	0.587
перерастать	0.510	0.529	0.722
перерыв	0.543	0.382	0.389
пересдать	0.616	0.471	0.591
пересекать	0.448	0.321	0.569
пересекаются	0.521	0.510	0.480
пересекся	0.431	0.490	0.508
переселение	0.396	0.500	0.475
пересечение	0.549	0.349	0.451
пересилить	0.448	0.859	0.783
пересказывать	0.469	0.394	0.430
пересматривать	0.580	0.702	0.708
пересмешник	0.513	0.337	0.423
пересмотр	0.531	0.459	0.611
пересмотреть	0.448	0.442	0.582
пересохший	0.250	0.235	0.255
переставлять	0.656	0.510	0.729
перестановка	0.413	0.522	0.608
перестрелка	0.104	0.928	0.651
пересылка	0.583	0.537	0.510
перетасовка	0.521	0.408	0.293
переулок	0.384	0.487	0.396
переусердствовать	0.156	0.864	0.602
переустановить	0.458	0.500	0.745
переутомленный	0.166	0.642	0.410
перефразировать	0.476	0.451	0.476
перехват	0.327	0.673	0.643
перехватывать	0.221	0.660	0.676
перехитрить	0.482	0.624	0.554
переход	0.605	0.561	0.558
переходный	0.526	0.424	0.453
перец	0.400	0.539	0.328
перечисление	0.548	0.327	0.534
перечислить	0.521	0.390	0.491
перечитывать	0.448	0.377	0.492
пери	0.448	0.433	0.370
перидот	0.458	0.481	0.435
перила	0.485	0.354	0.386
периметр	0.470	0.443	0.555
период	0.396	0.324	0.588
периодически	0.480	0.314	0.515
периодический	0.677	0.324	0.508
периодичность	0.646	0.324	0.645
перископ	0.604	0.375	0.609
перистые	0.470	0.451	0.348
периферийный	0.406	0.406	0.549
периферия	0.469	0.360	0.366
перкуссия	0.622	0.635	0.642
пермь	0.667	0.465	0.741
пернатый	0.438	0.288	0.214
перо	0.516	0.249	0.335
перпендикуляр	0.510	0.398	0.439
персик	0.704	0.480	0.272
персиковый	0.755	0.479	0.388
персона	0.741	0.480	0.743
персонаж	0.660	0.349	0.692
персонал	0.729	0.344	0.587
перспектива	0.706	0.434	0.617
перспективно	0.760	0.620	0.679
перспективы	0.830	0.525	0.625
перфекционист	0.667	0.704	0.905
перфорация	0.365	0.668	0.578
перфорированный	0.219	0.607	0.344
перхоть	0.398	0.298	0.293
перчатка	0.460	0.360	0.386
перчатки	0.542	0.225	0.491
пескарь	0.541	0.367	0.364
пески	0.646	0.304	0.377
песня	0.815	0.437	0.527
песок	0.515	0.287	0.325
песочница	0.573	0.274	0.264
пессимизм	0.083	0.484	0.264
пессимист	0.125	0.470	0.218
пессимистичный	0.088	0.394	0.236
пестик	0.427	0.463	0.426
песто	0.531	0.323	0.336
пестрый	0.491	0.460	0.389
песчанка	0.453	0.306	0.398
песчаный	0.417	0.373	0.375
петарда	0.474	0.741	0.434
петиция	0.498	0.575	0.415
петлосс	0.271	0.481	0.424
петля	0.443	0.312	0.355
петрушка	0.458	0.170	0.291
петуния	0.583	0.260	0.356
петух	0.439	0.474	0.334
петь	0.858	0.606	0.420
пехота	0.531	0.684	0.791
печаль	0.052	0.235	0.164
печальный	0.111	0.425	0.194
печать	0.525	0.400	0.525
печень	0.439	0.290	0.385
печенье	0.834	0.339	0.266
печь	0.482	0.442	0.481
пешеход	0.438	0.360	0.448
пешка	0.390	0.321	0.187
пещера	0.391	0.347	0.372
пещеристый	0.354	0.548	0.462
пи	0.469	0.265	0.400
пианино	0.704	0.343	0.438
пианист	0.806	0.491	0.573
пиво	0.592	0.654	0.500
пивоварение	0.740	0.593	0.609
пивоварня	0.710	0.622	0.510
пигмей	0.357	0.373	0.317
пигмент	0.390	0.333	0.339
пиджак	0.656	0.302	0.382
пидор	0.122	0.653	0.331
пижама	0.814	0.164	0.255
пижон	0.504	0.474	0.423
пизда	0.213	0.566	0.391
пиздец	0.181	0.699	0.391
пикантный	0.526	0.567	0.479
пикет	0.365	0.615	0.451
пикетирование	0.330	0.557	0.471
пикколо	0.625	0.423	0.380
пикник	0.625	0.470	0.375
пикс	0.521	0.373	0.364
пикси	0.562	0.537	0.325
пила	0.316	0.541	0.518
пиломатериалы	0.517	0.184	0.373
пилон	0.417	0.288	0.370
пилот	0.688	0.680	0.736
пилотируемый	0.551	0.588	0.484
пинать	0.271	0.791	0.526
пинбол	0.582	0.640	0.442
пинг	0.541	0.490	0.391
пингвин	0.615	0.296	0.307
пино	0.365	0.370	0.361
пинта	0.686	0.333	0.321
пинто	0.570	0.354	0.373
пинцет	0.493	0.408	0.295
пионер	0.796	0.618	0.802
пипетка	0.480	0.403	0.418
пирамида	0.740	0.390	0.635
пирамидальный	0.613	0.385	0.600
пиранья	0.219	0.799	0.575
пират	0.156	0.740	0.559
пиратство	0.296	0.792	0.567
пирог	0.799	0.391	0.293
пиротехника	0.561	0.821	0.532
пирс	0.583	0.279	0.445
пиршество	0.490	0.519	0.386
писание	0.745	0.270	0.630
писатель	0.806	0.330	0.780
писец	0.541	0.264	0.491
писк	0.319	0.530	0.337
писсуар	0.214	0.510	0.306
пистолет	0.158	0.911	0.724
письмо	0.635	0.279	0.342
питание	0.817	0.420	0.604
питательный	0.840	0.388	0.666
питать	0.878	0.460	0.639
питон	0.219	0.618	0.618
питтер	0.469	0.424	0.384
питьевой	0.663	0.393	0.374
пихать	0.306	0.690	0.602
пихта	0.521	0.275	0.306
пицца	0.741	0.562	0.489
пиццерия	0.719	0.520	0.364
пишу	0.694	0.475	0.645
пищеварение	0.531	0.410	0.455
пищеварительный	0.542	0.413	0.434
пищевод	0.407	0.472	0.428
пиявка	0.250	0.623	0.268
пиявки	0.115	0.698	0.295
плавание	0.760	0.559	0.524
плавать	0.688	0.427	0.436
плавление	0.592	0.470	0.538
плавник	0.333	0.340	0.377
плавучесть	0.625	0.373	0.538
